#??.#.????#.???###??#??.#.????#.???###??#??.#.????#.???###??#??.#.????#.???###??#??.#.????#.???###?;2,1,1,1,1,4,2,1,1,1,1,4,2,1,1,1,1,4,2,1,1,1,1,4,2,1,1,1,1,4;1286491;307
.???????.??????#?.???????.??????#?.???????.??????#?.???????.??????#?.???????.??????#;6,5,1,6,5,1,6,5,1,6,5,1,6,5,1;32;13
??#??#?????.??#.???#??#?????.??#.???#??#?????.??#.???#??#?????.??#.???#??#?????.??#.;1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2;244471;33
??#?.??.??????#?#??????#?.??.??????#?#??????#?.??.??????#?#??????#?.??.??????#?#??????#?.??.??????#?#???;4,1,3,1,5,4,1,3,1,5,4,1,3,1,5,4,1,3,1,5,4,1,3,1,5;512;1073
?#??#???????#..?????#??#???????#..?????#??#???????#..?????#??#???????#..?????#??#???????#..???;4,7,1,4,7,1,4,7,1,4,7,1,4,7,1;3248;0
???#?##?????.??????#?##?????.??????#?##?????.??????#?##?????.??????#?##?????.??;5,2,1,5,2,1,5,2,1,5,2,1,5,2,1;8375533;1208
.?###?????#?##??.?.?###?????#?##??.?.?###?????#?##??.?.?###?????#?##??.?.?###?????#?##??.;6,7,6,7,6,7,6,7,6,7;243;0
#??#..??????#???#??#..??????#???#??#..??????#???#??#..??????#???#??#..??????#??;1,1,7,1,1,7,1,1,7,1,1,7,1,1,7;2203;0
.??#?#??????#?.??#?#??????#?.??#?#??????#?.??#?#??????#?.??#?#??????#;4,1,2,4,1,2,4,1,2,4,1,2,4,1,2;108270;12
.###??####????#???#?.###??####????#???#?.###??####????#???#?.###??####????#???#?.###??####????#???#;4,13,4,13,4,13,4,13,4,13;1;0
????#?????.?.?????#?????.?.?????#?????.?.?????#?????.?.?????#?????.?.;6,1,6,1,6,1,6,1,6,1;2849904;394
#?##???#??????#?##???#??????#?##???#??????#?##???#??????#?##???#?????;5,1,2,5,1,2,5,1,2,5,1,2,5,1,2;3363;0
??#?.##??????????????#?.##??????????????#?.##??????????????#?.##??????????????#?.##???????????;4,4,5,1,4,4,5,1,4,4,5,1,4,4,5,1,4,4,5,1;768;1
.????#?????.????#?????.????#?????.????#?????.????#????;2,1,3,2,1,3,2,1,3,2,1,3,2,1,3;512;22
?.?#.???????#?.????.??.?#.???????#?.????.??.?#.???????#?.????.??.?#.???????#?.????.??.?#.???????#?.????.;2,4,1,1,3,2,4,1,1,3,2,4,1,1,3,2,4,1,1,3,2,4,1,1,3;32;685
?.?#?????##?????????.?#?????##?????????.?#?????##?????????.?#?????##?????????.?#?????##???????;2,10,2,2,10,2,2,10,2,2,10,2,2,10,2;6561;15
???#??.?.#???#?????#??.?.#???#?????#??.?.#???#?????#??.?.#???#?????#??.?.#???#?;6,1,2,6,1,2,6,1,2,6,1,2,6,1,2;162;0
?#?..???????#?..???????#?..???????#?..???????#?..?????;3,2,3,2,3,2,3,2,3,2;13400;1
?##??#??????##??#??????##??#??????##??#??????##??#????;5,2,5,2,5,2,5,2,5,2;392;0
??#?#?????????###?????#?#?????????###?????#?#?????????###?????#?#?????????###?????#?#?????????###??;3,1,1,1,4,1,3,1,1,1,4,1,3,1,1,1,4,1,3,1,1,1,4,1,3,1,1,1,4,1;33973304;44549
????##???.#????????##???.#????????##???.#????????##???.#????????##???.#???;1,6,1,1,1,6,1,1,1,6,1,1,1,6,1,1,1,6,1,1;111279;9
.##??????##?..??#?##?.##??????##?..??#?##?.##??????##?..??#?##?.##??????##?..??#?##?.##??????##?..??#?##;11,2,2,11,2,2,11,2,2,11,2,2,11,2,2;1;0
??.??????.?#????.??????.?#????.??????.?#????.??????.?#????.??????.?#?;1,4,2,1,4,2,1,4,2,1,4,2,1,4,2;1169294;847
.#?##???.???#????????.#?##???.???#????????.#?##???.???#????????.#?##???.???#????????.#?##???.???#???????;7,4,1,7,4,1,7,4,1,7,4,1,7,4,1;4216608;391
?.#???..???????.#???..???????.#???..???????.#???..???????.#???..?????;4,3,4,3,4,3,4,3,4,3;1875;0
.???..?#??##???.???..?#??##???.???..?#??##???.???..?#??##???.???..?#??##??;1,7,1,7,1,7,1,7,1,7;14406;1
?.????#?????.?.???.????#?????.?.???.????#?????.?.???.????#?????.?.???.????#?????.?.?;1,4,2,1,1,4,2,1,1,4,2,1,1,4,2,1,1,4,2,1;70960896;52332
??????#????.???????????#????.???????????#????.???????????#????.???????????#????.????;6,1,1,1,2,6,1,1,1,2,6,1,1,1,2,6,1,1,1,2,6,1,1,1,2;81;619784
?#.???????????#.???????????#.???????????#.???????????#.?????????;2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2;17923530;32403
??????#?.??#??..???.???????#?.??#??..???.???????#?.??#??..???.???????#?.??#??..???.???????#?.??#??..???.;3,1,5,3,3,1,5,3,3,1,5,3,3,1,5,3,3,1,5,3;768;442
???..??.#????????..??.#????????..??.#????????..??.#????????..??.#????;1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2;54943576;47618
??????.#??.?.????????.#??.?.????????.#??.?.????????.#??.?.????????.#??.?.?;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;2025232368;371135
#???#?#??#??????#???#?#??#??????#???#?#??#??????#???#?#??#??????#???#?#??#?????;1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5,1,2,1,5;365;0
???.?.??#????.?????.?.??#????.?????.?.??#????.?????.?.??#????.?????.?.??#????.?;3,6,3,6,3,6,3,6,3,6;2592;1
.#.???###???.#?..????.#.???###???.#?..????.#.???###???.#?..????.#.???###???.#?..????.#.???###???.#?..???;1,8,2,2,1,8,2,2,1,8,2,2,1,8,2,2,1,8,2,2;5184;0
???#??????.??#??.?????#??????.??#??.?????#??????.??#??.?????#??????.??#??.?????#??????.??#??.?;1,6,1,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,1,1,1,6,1,1,1;91207777;32858
??##??????###??????##??????###??????##??????###??????##??????###??????##??????###???;12,1,12,1,12,1,12,1,12,1;3363;0
.??????#???####?.#???.??????#???####?.#???.??????#???####?.#???.??????#???####?.#???.??????#???####?.#??;13,3,13,3,13,3,13,3,13,3;32;0
.??????#?#?.??.?#??.??????#?#?.??.?#??.??????#?#?.??.?#??.??????#?#?.??.?#??.??????#?#?.??.?#?;10,1,2,10,1,2,10,1,2,10,1,2,10,1,2;1024;0
??..??##?#??????.??????..??##?#??????.??????..??##?#??????.??????..??##?#??????.??????..??##?#??????.???;10,3,10,3,10,3,10,3,10,3;62208;7
????#???#####?????..?????#???#####?????..?????#???#####?????..?????#???#####?????..?????#???#####?????..;10,2,10,2,10,2,10,2,10,2;101285;8
????#?#??#???###??????#?#??#???###??????#?#??#???###??????#?#??#???###??????#?#??#???###?;3,7,3,7,3,7,3,7,3,7;1;0
????.#?.?????#.??????.#?.?????#.??????.#?.?????#.??????.#?.?????#.??????.#?.?????#.?;1,2,6,1,2,6,1,2,6,1,2,6,1,2,6;5184;1
???????????..?????????????..?????????????..?????????????..?????????????..?;1,4,1,4,1,4,1,4,1,4;281455470;82922
#??#??#?#???#?#.???#??#??#?#???#?#.???#??#??#?#???#?#.???#??#??#?#???#?#.???#??#??#?#???#?#.??;1,8,3,2,1,8,3,2,1,8,3,2,1,8,3,2,1,8,3,2;32;0
#?.?????????..???#?.?????????..???#?.?????????..???#?.?????????..???#?.?????????..??;1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1;32768;562416
?#???#??.???#???#??.???#???#??.???#???#??.???#???#??.?;1,2,1,1,2,1,1,2,1,1,2,1,1,2,1;7892;0
?????###????.??????????###????.??????????###????.??????????###????.??????????###????.????;1,5,3,1,5,3,1,5,3,1,5,3,1,5,3;40079948;9812
???????#???.??##????????#???.??##????????#???.??##????????#???.??##????????#???.??##;10,4,10,4,10,4,10,4,10,4;162;0
???###?#?##????.??.?????###?#?##????.??.?????###?#?##????.??.?????###?#?##????.??.?????###?#?##????.??.?;1,9,1,1,1,9,1,1,1,9,1,1,1,9,1,1,1,9,1,1;251883520;34782
.?#?##???#????##??..?.?#?##???#????##??..?.?#?##???#????##??..?.?#?##???#????##??..?.?#?##???#????##??..;9,3,9,3,9,3,9,3,9,3;1024;0
.#???????.????.#???????.????.#???????.????.#???????.????.#???????.???;1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2;408084534;259624
?#?#???????##.??#?#???????##.??#?#???????##.??#?#???????##.??#?#???????##.;6,3,6,3,6,3,6,3,6,3;162;0
#.?.#?????#??#?#???.?#.?.#?????#??#?#???.?#.?.#?????#??#?#???.?#.?.#?????#??#?#???.?#.?.#?????#??#?#???.;1,1,1,6,4,1,1,1,1,6,4,1,1,1,1,6,4,1,1,1,1,6,4,1,1,1,1,6,4,1;1;0
.???????.?#?#????????.???????.?#?#????????.???????.?#?#????????.???????.?#?#????????.???????.?#?#???????;2,5,2,5,2,5,2,5,2,5;2899133;962
??.?.?????????.?.?????????.?.?????????.?.?????????.?.??????;2,3,2,3,2,3,2,3,2,3;118325;122
.?.?.?#????????##?.?.?.?.?#????????##?.?.?.?.?#????????##?.?.?.?.?#????????##?.?.?.?.?#????????##?.;1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4;25447851;14082
?.??.??#????##??##????.??.??#????##??##????.??.??#????##??##????.??.??#????##??##????.??.??#????##??##??;3,6,3,6,3,6,3,6,3,6;243;0
??????#?????.#?????????#?????.#?????????#?????.#?????????#?????.#?????????#?????.#??;6,1,3,6,1,3,6,1,3,6,1,3,6,1,3;1298500;633
?#?#???????.?#?.???.??#?#???????.?#?.???.??#?#???????.?#?.???.??#?#???????.?#?.???.??#?#???????.?#?.???.;11,3,1,1,11,3,1,1,11,3,1,1,11,3,1,1,11,3,1,1;16;0
?.?#..#??????.??.??.?#..#??????.??.??.?#..#??????.??.??.?#..#??????.??.??.?#..#??????.??.;1,1,6,1,1,1,6,1,1,1,6,1,1,1,6,1,1,1,6,1;512;0
??????#???###???????#???###???????#???###???????#???###???????#???###;3,8,3,8,3,8,3,8,3,8;362;0
???#?#??.??##????#??????#?#??.??##????#??????#?#??.??##????#??????#?#??.??##????#??????#?#??.??##????#??;8,1,8,8,1,8,8,1,8,8,1,8,8,1,8;16;0
.#?.??.??#??.#?.??.??#??.#?.??.??#??.#?.??.??#??.#?.??.??#?;1,3,1,3,1,3,1,3,1,3;162;0
???.????..#?????.????..#?????.????..#?????.????..#?????.????..#?;1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2;2597467;11746
??#??.?#?..???##??##???#??.?#?..???##??##???#??.?#?..???##??##???#??.?#?..???##??##???#??.?#?..???##??##;2,3,8,2,3,8,2,3,8,2,3,8,2,3,8;1250;0
#??.?.?#??#?.?#??.?.?#??#?.?#??.?.?#??#?.?#??.?.?#??#?.?#??.?.?#??#?.;2,5,2,5,2,5,2,5,2,5;512;0
.?#????.?.???..??.?#????.?.???..??.?#????.?.???..??.?#????.?.???..??.?#????.?.???..?;1,1,2,1,1,2,1,1,2,1,1,2,1,1,2;85842208;36573
.???#?#??????.???#?#??????.???#?#??????.???#?#??????.???#?#?????;2,2,1,2,2,1,2,2,1,2,2,1,2,2,1;4772;0
#????#?.????##?#?#?#????#?.????##?#?#?#????#?.????##?#?#?#????#?.????##?#?#?#????#?.????##?#?#;1,5,1,5,1,1,5,1,5,1,1,5,1,5,1,1,5,1,5,1,1,5,1,5,1;32;0
?????.??????#?????.??????.??????#?????.??????.??????#?????.??????.??????#?????.??????.??????#?????.;2,1,1,10,2,1,1,10,2,1,1,10,2,1,1,10,2,1,1,10;19683;13973
???.##??????##??#?????.##??????##??#?????.##??????##??#?????.##??????##??#?????.##??????##??#?;1,2,8,2,1,2,8,2,1,2,8,2,1,2,8,2,1,2,8,2;768;0
??.#????#.????.#????#.????.#????#.????.#????#.????.#????#.?;1,2,1,1,2,1,1,2,1,1,2,1,1,2,1;20738;3
..?#????????#??..?#????????#??..?#????????#??..?#????????#??..?#????????#?;3,5,3,5,3,5,3,5,3,5;5184;0
#?#???.????#?#???.????#?#???.????#?#???.????#?#???.???;1,1,1,1,1,1,1,1,1,1,1,1,1,1,1;29755;2
???#?????????#?#??????#?????????#?#??????#?????????#?#??????#?????????#?#??????#?????????#?#??;4,8,4,8,4,8,4,8,4,8;1259712;310
#???????????#??.????#???????????#??.????#???????????#??.????#???????????#??.????#???????????#??.???;10,3,1,10,3,1,10,3,1,10,3,1,10,3,1;596958;38
..??..?????.###?..??..?????.###?..??..?????.###?..??..?????.###?..??..?????.###;1,2,3,1,2,3,1,2,3,1,2,3,1,2,3;161051;15
???##??#??#?.?????.????##??#??#?.?????.????##??#??#?.?????.????##??#??#?.?????.????##??#??#?.?????.;10,3,10,3,10,3,10,3,10,3;7776;1
??.???#???.??#???.???#???.??#???.???#???.??#???.???#???.??#???.???#???.??#;1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1,1,7,1,1;32;0
?###??..?.??#??#??????###??..?.??#??#??????###??..?.??#??#??????###??..?.??#??#??????###??..?.??#??#????;5,4,5,4,5,4,5,4,5,4;162;0
?#?????.???????##??#?????.???????##??#?????.???????##??#?????.???????##??#?????.???????##;3,2,5,3,3,2,5,3,3,2,5,3,3,2,5,3,3,2,5,3;1875;482
??.??#####???.???.??#####???.???.??#####???.???.??#####???.???.??#####???.;2,8,2,8,2,8,2,8,2,8;3888;0
????????#?..???????????#?..???????????#?..???????????#?..???????????#?..??;2,5,1,2,5,1,2,5,1,2,5,1,2,5,1;803740;1242
???##?#?????####????##?#?????####????##?#?????####????##?#?????####????##?#?????####;2,2,1,7,2,2,1,7,2,2,1,7,2,2,1,7,2,2,1,7;1;0
?????#???#???????#???#???????#???#???????#???#???????#???#?;5,1,1,5,1,1,5,1,1,5,1,1,5,1,1;1935;8
??#.?#???####??#??.????#.?#???####??#??.????#.?#???####??#??.????#.?#???####??#??.????#.?#???####??#??.?;1,11,1,1,11,1,1,11,1,1,11,1,1,11,1;987;0
?#?????##?#????#?????##?#????#?????##?#????#?????##?#????#?????##?#??;5,5,5,5,5,5,5,5,5,5;3363;0
??.??.?####?.???.??.?####?.???.??.?####?.???.??.?####?.???.??.?####?.;1,6,1,6,1,6,1,6,1,6;2500;0
#???#?????##???.?#??#???#?????##???.?#??#???#?????##???.?#??#???#?????##???.?#??#???#?????##???.?#?;2,1,1,5,2,2,1,1,5,2,2,1,1,5,2,2,1,1,5,2,2,1,1,5,2;2970240;524
?#?..???#??????.??#?..???#??????.??#?..???#??????.??#?..???#??????.??#?..???#??????.;2,7,2,2,7,2,2,7,2,2,7,2,2,7,2;32;0
???.??????????.??????????.??????????.??????????.??????;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;15653300;41997
?????##?#???????##?#???????##?#???????##?#???????##?#?;2,3,2,2,3,2,2,3,2,2,3,2,2,3,2;32;0
.#?..????#?.#?..????#?.#?..????#?.#?..????#?.#?..????#;2,3,2,3,2,3,2,3,2,3;16;0
???#???????????.????#???????????.????#???????????.????#???????????.????#???????????.;6,4,6,4,6,4,6,4,6,4;2240000;749
.?????###????..#.?.?????###????..#.?.?????###????..#.?.?????###????..#.?.?????###????..#.;12,1,12,1,12,1,12,1,12,1;1;0
????.??????????.??????????.??????????.??????????.?????;3,1,1,3,1,1,3,1,1,3,1,1,3,1,1;7981100;20293
#.??#????#????#??????#.??#????#????#??????#.??#????#????#??????#.??#????#????#??????#.??#????#????#?????;1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1,1,5,1,7,1;32;0
.##??????.??##??.##??????.??##??.##??????.??##??.##??????.??##??.##??????.??##?;7,3,7,3,7,3,7,3,7,3;32;0
?..?.???#?????###???..?.???#?????###???..?.???#?????###???..?.???#?????###???..?.???#?????###?;1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,5;73687;36
??????#???.???????#???.???????#???.???????#???.???????#???.;1,1,3,1,1,3,1,1,3,1,1,3,1,1,3;8272345;3533
??.#???????##????.???.#???????##????.???.#???????##????.???.#???????##????.???.#???????##????.;1,2,3,6,1,2,3,6,1,2,3,6,1,2,3,6,1,2,3,6;39366;16
?.?.?.?.#???????#?.??.?.?.?.#???????#?.??.?.?.?.#???????#?.??.?.?.?.#???????#?.??.?.?.?.#???????#?.;1,1,1,1,2,7,1,1,1,1,2,7,1,1,1,1,2,7,1,1,1,1,2,7,1,1,1,1,2,7;16;1771
??????.?????.????????.?????.????????.?????.????????.?????.????????.?????.?;5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1;10428494;434211
.?.??????????#?.?.??????????#?.?.??????????#?.?.??????????#?.?.??????????#;3,7,3,7,3,7,3,7,3,7;81;0
.#?.??..##??.?#..#??.#?.??..##??.?#..#??.#?.??..##??.?#..#??.#?.??..##??.?#..#??.#?.??..##??.?#..#?;1,1,4,2,1,1,1,4,2,1,1,1,4,2,1,1,1,4,2,1,1,1,4,2,1;162;0
?##?#??.??###?????#??##?#??.??###?????#??##?#??.??###?????#??##?#??.??###?????#??##?#??.??###?????#;2,1,1,1,7,1,2,1,1,1,7,1,2,1,1,1,7,1,2,1,1,1,7,1,2,1,1,1,7,1;1;0
?##?.???.???##?.???.???##?.???.???##?.???.???##?.???.?;2,1,1,2,1,1,2,1,1,2,1,1,2,1,1;9604;0
?????#.#?##.?#???????#.#?##.?#???????#.#?##.?#???????#.#?##.?#???????#.#?##.?#?;1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1;2500;0
?#?.??.?#.#.##.???#?.??.?#.#.##.???#?.??.?#.#.##.???#?.??.?#.#.##.???#?.??.?#.#.##.?;2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2;2500;0
???????.#.??##??.?.????????.#.??##??.?.????????.#.??##??.?.????????.#.??##??.?.????????.#.??##??.?.;6,1,3,1,1,6,1,3,1,1,6,1,3,1,1,6,1,3,1,1,6,1,3,1,1;2592;262
.?#??#???????#???.#.?.?#??#???????#???.#.?.?#??#???????#???.#.?.?#??#???????#???.#.?.?#??#???????#???.#.;3,1,1,2,4,1,3,1,1,2,4,1,3,1,1,2,4,1,3,1,1,2,4,1,3,1,1,2,4,1;1024;0
?????#?.##??##??.????????#?.##??##??.????????#?.##??##??.????????#?.##??##??.????????#?.##??##??.??;1,2,2,3,2,1,2,2,3,2,1,2,2,3,2,1,2,2,3,2,1,2,2,3,2;22401903;11356
???????#??#.?..??..????????#??#.?..??..????????#??#.?..??..????????#??#.?..??..????????#??#.?..??..;3,1,1,2,1,1,3,1,1,2,1,1,3,1,1,2,1,1,3,1,1,2,1,1,3,1,1,2,1,1;589326;65907
?.#??#???????.#??#???????.#??#???????.#??#???????.#??#?????;1,3,2,1,3,2,1,3,2,1,3,2,1,3,2;8529;0
??.?..?#???????.?..?#???????.?..?#???????.?..?#???????.?..?#????;2,3,2,2,3,2,2,3,2,2,3,2,2,3,2;1;4
????.####??###??????.####??###??????.####??###??????.####??###??????.####??###?;2,4,4,2,4,4,2,4,4,2,4,4,2,4,4;14406;1
?####???##?????????####???##?????????####???##?????????####???##?????????####???##???????;10,1,1,10,1,1,10,1,1,10,1,1,10,1,1;2293600;382
???#?#???#????#?#???#????#?#???#????#?#???#????#?#???#;1,5,1,1,5,1,1,5,1,1,5,1,1,5,1;243;0
????###.??.?????#??.?????###.??.?????#??.?????###.??.?????#??.?????###.??.?????#??.?????###.??.?????#??.;6,1,6,6,1,6,6,1,6,6,1,6,6,1,6;16807;2
#???????#?.?#???????#?.?#???????#?.?#???????#?.?#???????#?.;2,1,4,2,1,4,2,1,4,2,1,4,2,1,4;12288;1
?#?.???##???????#???#?.???##???????#???#?.???##???????#???#?.???##???????#???#?.???##???????#?;3,1,2,1,6,3,1,2,1,6,3,1,2,1,6,3,1,2,1,6,3,1,2,1,6;32;164
???#??#?.?.??????????#??#?.?.??????????#??#?.?.??????????#??#?.?.??????????#??#?.?.??????;1,5,1,1,4,1,5,1,1,4,1,5,1,1,4,1,5,1,1,4,1,5,1,1,4;1875;17956
?.#???##???.?.##??.#???##???.?.##??.#???##???.?.##??.#???##???.?.##??.#???##???.?.##;1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2,1,3,2,2;32;0
???..##?.?.?????..##?.?.?????..##?.?.?????..##?.?.?????..##?.?.?;2,2,1,2,2,1,2,2,1,2,2,1,2,2,1;9604;1
?.#?#?????.??.#?#?????.??.#?#?????.??.#?#?????.??.#?#?????.;3,1,3,1,3,1,3,1,3,1;7814;0
????.##?#?#??##???????.##?#?#??##???????.##?#?#??##???????.##?#?#??##???????.##?#?#??##??;3,12,3,12,3,12,3,12,3,12;32;0
.???????#?????.?.???????#?????.?.???????#?????.?.???????#?????.?.???????#?????.;1,6,1,1,6,1,1,6,1,1,6,1,1,6,1;326243430;127821
#?##?????????#?##?????????#?##?????????#?##?????????#?##????????;1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1;243;0
???.#?.????##?????.#?.????##?????.#?.????##?????.#?.????##?????.#?.????##?;1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4;683484;252
???.??#????????.??#????????.??#????????.??#????????.??#????;1,3,1,3,1,3,1,3,1,3;2086775;359
.???###??.???????#?.???###??.???????#?.???###??.???????#?.???###??.???????#?.???###??.???????#;7,5,1,7,5,1,7,5,1,7,5,1,7,5,1;1024;0
?#.??.?#???##?.??#.??.?#???##?.??#.??.?#???##?.??#.??.?#???##?.??#.??.?#???##?.;1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4;5184;0
.????###??????.????###??????.????###??????.????###??????.????###?????;2,6,2,6,2,6,2,6,2,6;39315;2
???????.???????????.???????????.???????????.???????????.???;1,1,1,1,1,1,1,1,1,1;3986301966;391852
##??#????????.?????#?##??#????????.?????#?##??#????????.?????#?##??#????????.?????#?##??#????????.?????#;2,2,6,1,3,2,2,6,1,3,2,2,6,1,3,2,2,6,1,3,2,2,6,1,3;7776;466
??.?????##????##???.?????##????##???.?????##????##???.?????##????##???.?????##????##;2,1,1,8,2,1,1,8,2,1,1,8,2,1,1,8,2,1,1,8;243;0
???.??#?????#??..????.??#?????#??..????.??#?????#??..????.??#?????#??..????.??#?????#??..;1,3,6,1,3,6,1,3,6,1,3,6,1,3,6;186624;31
??#?#??#???????.????#?#??#???????.????#?#??#???????.????#?#??#???????.????#?#??#???????.?;7,1,7,1,7,1,7,1,7,1;1383213;147
.?#.????#??#??.?#.????#??#??.?#.????#??#??.?#.????#??#??.?#.????#??#?;2,4,2,2,4,2,2,4,2,2,4,2,2,4,2;243;0
.????????????..?.????????????..?.????????????..?.????????????..?.????????????..;2,1,6,2,1,6,2,1,6,2,1,6,2,1,6;1024;20019
.?#??????.?.?#??????.?.?#??????.?.?#??????.?.?#??????.;2,4,2,4,2,4,2,4,2,4;243;0
??#??#???#.???#????#??#???#.???#????#??#???#.???#????#??#???#.???#????#??#???#.???#?;1,5,2,1,2,1,5,2,1,2,1,5,2,1,2,1,5,2,1,2,1,5,2,1,2;1875;0
.?.???????.?.#????.?.???????.?.#????.?.???????.?.#????.?.???????.?.#????.?.???????.?.#???;4,1,2,4,1,2,4,1,2,4,1,2,4,1,2;844930;543
##?.??##?..???.?##?.??##?..???.?##?.??##?..???.?##?.??##?..???.?##?.??##?..???.;3,4,3,3,4,3,3,4,3,3,4,3,3,4,3;512;0
??..??#??#?.???..??#??#?.???..??#??#?.???..??#??#?.???..??#??#?.;1,6,1,6,1,6,1,6,1,6;5184;0
?.??.????????.??.????????.??.????????.??.????????.??.??????;1,1,2,1,1,2,1,1,2,1,1,2,1,1,2;978872120;371047
?????.??#.?????????.??#.?????????.??#.?????????.??#.?????????.??#.???;1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1;3753036;29275
??#??????#?..???#??????#?..???#??????#?..???#??????#?..???#??????#?..;2,5,2,5,2,5,2,5,2,5;1024;0
???#####????.????#####????.????#####????.????#####????.????#####????.;1,8,1,8,1,8,1,8,1,8;20016;1
??##???.????????.???##???.????????.???##???.????????.???##???.????????.???##???.????????.;6,6,6,6,6,6,6,6,6,6;39366;9
..???..?.?.??..???..?.?.??..???..?.?.??..???..?.?.??..???..?.?.?;3,1,3,1,3,1,3,1,3,1;768;0
??#?.??????..???#?.??????..???#?.??????..???#?.??????..???#?.??????..;2,1,2,1,2,1,2,1,2,1;1623552;329
.?#?##??????#??.?????.?#?##??????#??.?????.?#?##??????#??.?????.?#?##??????#??.?????.?#?##??????#??.????;6,2,1,6,2,1,6,2,1,6,2,1,6,2,1;10769301;1509
?.#??#???????#???????.#??#???????#???????.#??#???????#???????.#??#???????#???????.#??#???????#?????;1,1,12,1,1,1,12,1,1,1,12,1,1,1,12,1,1,1,12,1;768;1
???????##?????.????????##?????.????????##?????.????????##?????.????????##?????.;1,1,4,2,1,1,1,4,2,1,1,1,4,2,1,1,1,4,2,1,1,1,4,2,1;627645;11041
??##..??#???.???##..??#???.???##..??#???.???##..??#???.???##..??#???.;2,4,2,4,2,4,2,4,2,4;243;0
?????#??????#???????#??????#???????#??????#???????#??????#???????#??????#?;1,2,4,1,2,4,1,2,4,1,2,4,1,2,4;13225771;5173
..??#???#?????#???..??#???#?????#???..??#???#?????#???..??#???#?????#???..??#???#?????#??;3,2,5,3,2,5,3,2,5,3,2,5,3,2,5;1002252;226
???.??#??.???#?#???????.??#??.???#?#???????.??#??.???#?#???????.??#??.???#?#???????.??#??.???#?#???;2,5,6,1,2,5,6,1,2,5,6,1,2,5,6,1,2,5,6,1;60000;111
?#?#.??##.?.??#?#.??##.?.??#?#.??##.?.??#?#.??##.?.??#?#.??##.?.;3,3,3,3,3,3,3,3,3,3;1;0
#??#.?????.???#??#.?????.???#??#.?????.???#??#.?????.???#??#.?????.??;4,2,1,4,2,1,4,2,1,4,2,1,4,2,1;344108;16
?#???.?#???#???..??#???.?#???#???..??#???.?#???#???..??#???.?#???#???..??#???.?#???#???..;4,9,4,9,4,9,4,9,4,9;162;0
????.??????#?#??#?????.??????#?#??#?????.??????#?#??#?????.??????#?#??#?????.??????#?#??#;2,7,2,7,2,7,2,7,2,7;230496;110
??#.??????????????????#.??????????????????#.??????????????????#.??????????????????#.???????????????;3,7,5,3,7,5,3,7,5,3,7,5,3,7,5;7776;232
??#????###????#????###????#????###????#????###????#????###?;1,4,1,4,1,4,1,4,1,4;32;0
???#????#.#.??..????#????#.#.??..????#????#.#.??..????#????#.#.??..????#????#.#.??..;1,3,2,1,1,1,3,2,1,1,1,3,2,1,1,1,3,2,1,1,1,3,2,1,1;299814;116
???#?.????????#?.????????#?.????????#?.????????#?.????;1,2,1,2,1,2,1,2,1,2;404194;108
?.??.?#?????.??.?#?????.??.?#?????.??.?#?????.??.?#???;1,3,1,3,1,3,1,3,1,3;62222;3
?#?????????###?????.??#?????????###?????.??#?????????###?????.??#?????????###?????.??#?????????###?????.;1,1,1,1,5,2,1,1,1,1,5,2,1,1,1,1,5,2,1,1,1,1,5,2,1,1,1,1,5,2;947508540;325790
.?#?.#?????.?#?.#?????.?#?.#?????.?#?.#?????.?#?.#????;2,3,2,3,2,3,2,3,2,3;32;0
???###?#?..??.#?#????###?#?..??.#?#????###?#?..??.#?#????###?#?..??.#?#????###?#?..??.#?#;2,6,1,1,1,2,6,1,1,1,2,6,1,1,1,2,6,1,1,1,2,6,1,1,1;32;0
..#?.???#?#???#????..#?.???#?#???#????..#?.???#?#???#????..#?.???#?#???#????..#?.???#?#???#???;1,12,1,12,1,12,1,12,1,12;162;0
